0, 0, Header, 1, 16, 384
7, 122880, Note_on_c, 5, 67, 108
7, 122880, Note_on_c, 5, 59, 101
7, 124892, Note_on_c, 5, 59, 0
7, 124892, Note_on_c, 5, 67, 0
7, 125152, Note_on_c, 5, 64, 101
7, 125156, Note_on_c, 5, 60, 102
7, 125256, Note_on_c, 5, 64, 0
7, 125268, Note_on_c, 5, 60, 0
7, 125548, Note_on_c, 5, 64, 104
7, 125556, Note_on_c, 5, 60, 99
7, 125660, Note_on_c, 5, 60, 0
7, 125664, Note_on_c, 5, 64, 0
7, 125948, Note_on_c, 5, 59, 98
7, 125952, Note_on_c, 5, 62, 98
7, 125952, Note_on_c, 5, 67, 103
7, 127244, Note_on_c, 5, 67, 0
7, 127248, Note_on_c, 5, 59, 0
7, 127284, Note_on_c, 5, 62, 0
7, 127480, Note_on_c, 5, 59, 99
7, 127484, Note_on_c, 5, 64, 101
7, 128456, Note_on_c, 5, 59, 0
7, 128476, Note_on_c, 5, 64, 0
7, 128620, Note_on_c, 5, 64, 104
7, 128628, Note_on_c, 5, 59, 91
7, 128904, Note_on_c, 5, 64, 0
7, 128960, Note_on_c, 5, 59, 0
7, 129000, Note_on_c, 5, 66, 109
7, 129004, Note_on_c, 5, 62, 99
7, 129920, Note_on_c, 5, 62, 0
7, 129928, Note_on_c, 5, 66, 0
7, 130148, Note_on_c, 5, 66, 104
7, 130160, Note_on_c, 5, 62, 94
7, 130324, Note_on_c, 5, 66, 0
7, 130448, Note_on_c, 5, 62, 0
7, 130544, Note_on_c, 5, 64, 106
7, 130548, Note_on_c, 5, 60, 99
7, 131548, Note_on_c, 5, 60, 0
7, 131568, Note_on_c, 5, 64, 0
7, 131708, Note_on_c, 5, 64, 103
7, 131708, Note_on_c, 5, 60, 96
7, 132004, Note_on_c, 5, 60, 0
7, 132020, Note_on_c, 5, 64, 0
7, 132084, Note_on_c, 5, 67, 112
7, 132092, Note_on_c, 5, 62, 102
7, 133088, Note_on_c, 5, 62, 0
7, 133164, Note_on_c, 5, 67, 0
7, 133248, Note_on_c, 5, 62, 102
7, 133536, Note_on_c, 5, 62, 0
7, 133608, Note_on_c, 5, 64, 98
7, 133612, Note_on_c, 5, 59, 101
7, 134612, Note_on_c, 5, 59, 0
7, 134616, Note_on_c, 5, 64, 0
7, 134764, Note_on_c, 5, 64, 98
7, 134768, Note_on_c, 5, 59, 104
7, 135056, Note_on_c, 5, 64, 0
7, 135064, Note_on_c, 5, 59, 0
7, 135148, Note_on_c, 5, 62, 99
7, 135152, Note_on_c, 5, 57, 99
7, 136156, Note_on_c, 5, 57, 0
7, 136164, Note_on_c, 5, 62, 0
7, 136292, Note_on_c, 5, 62, 102
7, 136296, Note_on_c, 5, 57, 96
7, 136504, Note_on_c, 5, 57, 0
7, 136624, Note_on_c, 5, 62, 0
7, 136692, Note_on_c, 5, 64, 94
7, 136692, Note_on_c, 5, 60, 103
7, 136696, Note_on_c, 5, 65, 93
7, 136696, Note_on_c, 5, 58, 93
7, 136740, Note_on_c, 5, 65, 0
7, 137600, Note_on_c, 5, 58, 0
7, 137612, Note_on_c, 5, 64, 0
7, 137632, Note_on_c, 5, 60, 0
7, 137848, Note_on_c, 5, 64, 106
7, 137980, Note_on_c, 5, 60, 101
7, 138020, Note_on_c, 5, 64, 0
7, 138076, Note_on_c, 5, 58, 89
7, 138172, Note_on_c, 5, 60, 0
7, 138196, Note_on_c, 5, 58, 0
7, 138224, Note_on_c, 5, 59, 101
7, 138228, Note_on_c, 5, 62, 102
7, 139192, Note_on_c, 5, 62, 0
7, 139200, Note_on_c, 5, 59, 0
7, 139376, Note_on_c, 5, 62, 99
7, 139376, Note_on_c, 5, 59, 96
7, 139664, Note_on_c, 5, 62, 0
7, 139676, Note_on_c, 5, 59, 0
7, 139760, Note_on_c, 5, 64, 101
7, 139768, Note_on_c, 5, 60, 104
7, 140780, Note_on_c, 5, 64, 0
7, 140784, Note_on_c, 5, 60, 0
7, 140932, Note_on_c, 5, 64, 94
7, 140940, Note_on_c, 5, 60, 101
7, 141152, Note_on_c, 5, 64, 0
7, 141160, Note_on_c, 5, 60, 0
7, 141288, Note_on_c, 5, 64, 99
7, 141296, Note_on_c, 5, 59, 98
7, 142544, Note_on_c, 5, 64, 0
7, 142556, Note_on_c, 5, 59, 0
7, 142820, Note_on_c, 5, 64, 91
7, 142824, Note_on_c, 5, 58, 93
7, 142828, Note_on_c, 5, 60, 98
7, 143344, Note_on_c, 5, 58, 0
7, 143348, Note_on_c, 5, 60, 0
7, 143360, Note_on_c, 5, 64, 0
7, 143604, Note_on_c, 5, 61, 104
7, 143604, Note_on_c, 5, 58, 99
7, 144368, Note_on_c, 5, 62, 98
7, 144372, Note_on_c, 5, 61, 0
7, 144376, Note_on_c, 5, 58, 0
7, 144380, Note_on_c, 5, 59, 102
7, 144728, Note_on_c, 5, 59, 0
7, 144736, Note_on_c, 5, 62, 0
7, 145012, Note_on_c, 5, 67, 104
7, 145016, Note_on_c, 5, 55, 98
7, 145028, Note_on_c, 5, 59, 94
7, 145064, Note_on_c, 5, 59, 0
7, 145420, Note_on_c, 5, 67, 0
7, 145476, Note_on_c, 5, 55, 0
7, 145540, Note_on_c, 5, 59, 104
7, 145548, Note_on_c, 5, 62, 103
7, 145836, Note_on_c, 5, 59, 0
7, 145868, Note_on_c, 5, 62, 0
7, 145920, Note_on_c, 5, 64, 99
7, 145928, Note_on_c, 5, 60, 98
7, 146364, Note_on_c, 5, 60, 0
7, 146376, Note_on_c, 5, 64, 0
7, 146548, Note_on_c, 5, 64, 106
7, 146560, Note_on_c, 5, 60, 102
7, 146956, Note_on_c, 5, 60, 0
7, 146960, Note_on_c, 5, 64, 0
7, 147068, Note_on_c, 5, 64, 104
7, 147072, Note_on_c, 5, 60, 101
7, 147356, Note_on_c, 5, 64, 0
7, 147396, Note_on_c, 5, 60, 0
7, 147420, Note_on_c, 5, 62, 98
7, 147432, Note_on_c, 5, 59, 91
7, 147576, Note_on_c, 5, 59, 0
7, 147596, Note_on_c, 5, 62, 0
7, 147732, Note_on_c, 5, 59, 99
7, 147740, Note_on_c, 5, 62, 96
7, 147816, Note_on_c, 5, 67, 112
7, 147936, Note_on_c, 5, 67, 0
7, 147940, Note_on_c, 5, 62, 0
7, 147940, Note_on_c, 5, 59, 0
7, 150516, Note_on_c, 5, 60, 102
7, 150516, Note_on_c, 5, 64, 103
7, 151664, Note_on_c, 5, 60, 0
7, 151676, Note_on_c, 5, 59, 93
7, 151856, Note_on_c, 5, 64, 0
7, 152028, Note_on_c, 5, 59, 0
7, 152036, Note_on_c, 5, 57, 94
7, 152040, Note_on_c, 5, 60, 102
7, 152428, Note_on_c, 5, 64, 93
7, 152628, Note_on_c, 5, 64, 0
7, 152660, Note_on_c, 5, 57, 0
7, 152708, Note_on_c, 5, 60, 0
7, 152820, Note_on_c, 5, 60, 91
7, 152824, Note_on_c, 5, 62, 99
7, 152824, Note_on_c, 5, 57, 93
7, 152988, Note_on_c, 5, 62, 0
7, 152992, Note_on_c, 5, 57, 0
7, 152996, Note_on_c, 5, 60, 0
7, 153208, Note_on_c, 5, 57, 91
7, 153216, Note_on_c, 5, 60, 94
7, 153224, Note_on_c, 5, 62, 93
7, 153424, Note_on_c, 5, 62, 0
7, 153432, Note_on_c, 5, 57, 0
7, 153452, Note_on_c, 5, 60, 0
7, 153596, Note_on_c, 5, 59, 98
7, 153600, Note_on_c, 5, 62, 99
7, 155080, Note_on_c, 5, 59, 0
7, 155120, Note_on_c, 5, 55, 94
7, 156020, Note_on_c, 5, 62, 0
7, 156072, Note_on_c, 5, 55, 0
7, 156196, Note_on_c, 5, 59, 98
7, 156212, Note_on_c, 5, 62, 99
7, 156276, Note_on_c, 5, 67, 102
7, 156440, Note_on_c, 5, 59, 0
7, 156444, Note_on_c, 5, 67, 0
7, 156572, Note_on_c, 5, 62, 0
7, 156640, Note_on_c, 5, 64, 106
7, 156644, Note_on_c, 5, 60, 96
7, 157576, Note_on_c, 5, 60, 0
7, 157592, Note_on_c, 5, 64, 0
7, 157804, Note_on_c, 5, 64, 96
7, 157812, Note_on_c, 5, 60, 94
7, 157928, Note_on_c, 5, 60, 0
7, 157936, Note_on_c, 5, 59, 93
7, 158056, Note_on_c, 5, 60, 93
7, 158068, Note_on_c, 5, 59, 0
7, 158164, Note_on_c, 5, 60, 0
7, 158184, Note_on_c, 5, 57, 91
7, 158192, Note_on_c, 5, 60, 84
7, 158444, Note_on_c, 5, 64, 0
7, 158448, Note_on_c, 5, 57, 0
7, 158464, Note_on_c, 5, 60, 0
7, 158580, Note_on_c, 5, 64, 102
7, 158584, Note_on_c, 5, 60, 96
7, 158876, Note_on_c, 5, 64, 0
7, 158888, Note_on_c, 5, 60, 0
7, 158952, Note_on_c, 5, 60, 98
7, 158956, Note_on_c, 5, 62, 98
7, 159120, Note_on_c, 5, 62, 0
7, 159128, Note_on_c, 5, 60, 0
7, 159344, Note_on_c, 5, 60, 89
7, 159348, Note_on_c, 5, 62, 96
7, 159556, Note_on_c, 5, 60, 0
7, 159564, Note_on_c, 5, 62, 0
7, 159720, Note_on_c, 5, 59, 101
7, 159720, Note_on_c, 5, 62, 101
7, 161236, Note_on_c, 5, 62, 0
7, 161252, Note_on_c, 5, 59, 0
7, 161904, Note_on_c, 5, 59, 107
7, 161904, Note_on_c, 5, 67, 109
7, 162040, Note_on_c, 5, 62, 98
7, 162068, Note_on_c, 5, 59, 0
7, 162412, Note_on_c, 5, 59, 104
7, 162704, Note_on_c, 5, 67, 0
7, 162720, Note_on_c, 5, 59, 0
7, 162732, Note_on_c, 5, 62, 0
7, 162808, Note_on_c, 5, 60, 102
7, 162812, Note_on_c, 5, 64, 102
7, 163844, Note_on_c, 5, 60, 0
7, 163848, Note_on_c, 5, 64, 0
7, 163964, Note_on_c, 5, 64, 102
7, 163968, Note_on_c, 5, 59, 101
7, 164028, Note_on_c, 5, 59, 0
7, 164032, Note_on_c, 5, 64, 0
7, 164200, Note_on_c, 5, 57, 93
7, 164204, Note_on_c, 5, 60, 99
7, 164720, Note_on_c, 5, 64, 98
7, 165096, Note_on_c, 5, 64, 0
7, 165104, Note_on_c, 5, 62, 99
7, 165368, Note_on_c, 5, 62, 0
7, 165476, Note_on_c, 5, 62, 93
7, 165736, Note_on_c, 5, 62, 0
7, 165740, Note_on_c, 5, 57, 0
7, 165780, Note_on_c, 5, 60, 0
7, 165872, Note_on_c, 5, 59, 89
7, 165876, Note_on_c, 5, 62, 94
7, 167156, Note_on_c, 5, 59, 0
7, 167176, Note_on_c, 5, 62, 0
7, 167268, Note_on_c, 5, 59, 91
7, 167268, Note_on_c, 5, 67, 98
7, 168372, Note_on_c, 5, 67, 0
7, 168420, Note_on_c, 5, 59, 0
7, 168556, Note_on_c, 5, 59, 94
7, 168568, Note_on_c, 5, 62, 99
7, 168836, Note_on_c, 5, 62, 0
7, 168880, Note_on_c, 5, 59, 0
7, 168920, Note_on_c, 5, 64, 98
7, 168924, Note_on_c, 5, 60, 94
7, 169784, Note_on_c, 5, 64, 0
7, 169792, Note_on_c, 5, 60, 0
7, 169968, Note_on_c, 5, 64, 101
7, 169976, Note_on_c, 5, 60, 98
7, 170116, Note_on_c, 5, 60, 0
7, 170116, Note_on_c, 5, 59, 96
7, 170224, Note_on_c, 5, 59, 0
7, 170328, Note_on_c, 5, 57, 98
7, 170724, Note_on_c, 5, 64, 0
7, 170860, Note_on_c, 5, 64, 98
7, 170880, Note_on_c, 5, 60, 89
7, 171128, Note_on_c, 5, 60, 0
7, 171156, Note_on_c, 5, 64, 0
7, 171248, Note_on_c, 5, 60, 89
7, 171248, Note_on_c, 5, 62, 86
7, 171408, Note_on_c, 5, 62, 0
7, 171416, Note_on_c, 5, 60, 0
7, 171640, Note_on_c, 5, 62, 89
7, 171644, Note_on_c, 5, 60, 91
7, 171812, Note_on_c, 5, 62, 0
7, 171852, Note_on_c, 5, 57, 0
7, 171872, Note_on_c, 5, 60, 0
7, 172032, Note_on_c, 5, 59, 91
7, 172032, Note_on_c, 5, 62, 91
7, 173352, Note_on_c, 5, 62, 0
7, 173352, Note_on_c, 5, 59, 0
7, 173552, Note_on_c, 5, 59, 101
7, 173552, Note_on_c, 5, 67, 104
7, 173564, Note_on_c, 5, 62, 102
7, 173612, Note_on_c, 5, 62, 0
7, 175264, Note_on_c, 5, 59, 0
7, 175272, Note_on_c, 5, 67, 0
7, 175272, End_track
8, 0, Start_track
8, 0, MIDI_port, 0
8, 0, Title_t, "049 String Line "
8, 0, Program_c, 6, 48
8, 0, Control_c, 6, 7, 127
8, 0, Control_c, 6, 10, 64
8, 0, Control_c, 6, 1, 0
8, 40, Control_c, 6, 64, 0
8, 60, Control_c, 6, 91, 40
8, 80, Control_c, 6, 93, 0
8, 120, Pitch_bend_c, 6, 8192
8, 27620, Note_on_c, 6, 74, 98
8, 29160, Note_on_c, 6, 74, 0
8, 29176, Note_on_c, 6, 76, 91
8, 30712, Note_on_c, 6, 79, 94
8, 30716, Note_on_c, 6, 76, 0
8, 33764, Note_on_c, 6, 79, 0
8, 45684, Note_on_c, 6, 79, 108
8, 45760, Note_on_c, 6, 79, 0
8, 45796, Note_on_c, 6, 81, 98
8, 45876, Note_on_c, 6, 81, 0
8, 45912, Note_on_c, 6, 76, 99
8, 46032, Note_on_c, 6, 76, 0
8, 46064, Note_on_c, 6, 79, 98
8, 47588, Note_on_c, 6, 79, 0
8, 47600, Note_on_c, 6, 84, 93
8, 49140, Note_on_c, 6, 83, 94
8, 49148, Note_on_c, 6, 84, 0
8, 51456, Note_on_c, 6, 83, 0
8, 51456, Note_on_c, 6, 84, 99
8, 51552, Note_on_c, 6, 84, 0
8, 51872, Note_on_c, 6, 84, 104
8, 51984, Note_on_c, 6, 84, 0
8, 52236, Note_on_c, 6, 74, 98
8, 53728, Note_on_c, 6, 74, 0
8, 53732, Note_on_c, 6, 76, 91
8, 55260, Note_on_c, 6, 76, 0
8, 55280, Note_on_c, 6, 74, 88
8, 56784, Note_on_c, 6, 74, 0
8, 56812, Note_on_c, 6, 72, 82
8, 58324, Note_on_c, 6, 72, 0
8, 58340, Note_on_c, 6, 71, 93
8, 59932, Note_on_c, 6, 71, 0
8, 59936, Note_on_c, 6, 76, 86
8, 61420, Note_on_c, 6, 74, 89
8, 61424, Note_on_c, 6, 76, 0
8, 62928, Note_on_c, 6, 74, 0
8, 62936, Note_on_c, 6, 72, 84
8, 64468, Note_on_c, 6, 72, 0
8, 64488, Note_on_c, 6, 74, 88
8, 66028, Note_on_c, 6, 76, 93
8, 66036, Note_on_c, 6, 74, 0
8, 67588, Note_on_c, 6, 79, 91
8, 67596, Note_on_c, 6, 76, 0
8, 73968, Note_on_c, 6, 79, 0
8, 74124, Note_on_c, 6, 79, 108
8, 74212, Note_on_c, 6, 79, 0
8, 82568, Note_on_c, 6, 79, 99
8, 82648, Note_on_c, 6, 79, 0
8, 82676, Note_on_c, 6, 81, 89
8, 82772, Note_on_c, 6, 81, 0
8, 82792, Note_on_c, 6, 76, 89
8, 82900, Note_on_c, 6, 76, 0
8, 82940, Note_on_c, 6, 79, 94
8, 84460, Note_on_c, 6, 79, 0
8, 84476, Note_on_c, 6, 84, 84
8, 86036, Note_on_c, 6, 83, 82
8, 86044, Note_on_c, 6, 84, 0
8, 88320, Note_on_c, 6, 83, 0
8, 88336, Note_on_c, 6, 84, 96
8, 88428, Note_on_c, 6, 84, 0
8, 88712, Note_on_c, 6, 84, 96
8, 88800, Note_on_c, 6, 84, 0
8, 89096, Note_on_c, 6, 74, 94
8, 90576, Note_on_c, 6, 76, 93
8, 90580, Note_on_c, 6, 74, 0
8, 92104, Note_on_c, 6, 76, 0
8, 92116, Note_on_c, 6, 74, 86
8, 93664, Note_on_c, 6, 74, 0
8, 93692, Note_on_c, 6, 72, 80
8, 95212, Note_on_c, 6, 72, 0
8, 95224, Note_on_c, 6, 71, 99
8, 96736, Note_on_c, 6, 71, 0
8, 96740, Note_on_c, 6, 76, 91
8, 98252, Note_on_c, 6, 76, 0
8, 98276, Note_on_c, 6, 74, 82
8, 99804, Note_on_c, 6, 74, 0
8, 99832, Note_on_c, 6, 72, 82
8, 101336, Note_on_c, 6, 74, 98
8, 101340, Note_on_c, 6, 72, 0
8, 102876, Note_on_c, 6, 74, 0
8, 102896, Note_on_c, 6, 76, 93
8, 104416, Note_on_c, 6, 79, 93
8, 104424, Note_on_c, 6, 76, 0
8, 108004, Note_on_c, 6, 79, 0
8, 108148, Note_on_c, 6, 79, 96
8, 108252, Note_on_c, 6, 79, 0
8, 119432, Note_on_c, 6, 79, 94
8, 119500, Note_on_c, 6, 79, 0
8, 119532, Note_on_c, 6, 81, 86
8, 119632, Note_on_c, 6, 81, 0
8, 119656, Note_on_c, 6, 76, 94
8, 119772, Note_on_c, 6, 76, 0
8, 119800, Note_on_c, 6, 79, 98
8, 124764, Note_on_c, 6, 79, 0
8, 125188, Note_on_c, 6, 84, 96
8, 125268, Note_on_c, 6, 84, 0
8, 125584, Note_on_c, 6, 84, 89
8, 125664, Note_on_c, 6, 84, 0
8, 125952, Note_on_c, 6, 83, 84
8, 127064, Note_on_c, 6, 83, 0
8, 127076, Note_on_c, 6, 74, 91
8, 127464, Note_on_c, 6, 74, 0
8, 127464, Note_on_c, 6, 76, 94
8, 128992, Note_on_c, 6, 76, 0
8, 129024, Note_on_c, 6, 74, 82
8, 130540, Note_on_c, 6, 74, 0
8, 130560, Note_on_c, 6, 72, 80
8, 132080, Note_on_c, 6, 72, 0
8, 132100, Note_on_c, 6, 71, 93
8, 133608, Note_on_c, 6, 71, 0
8, 133660, Note_on_c, 6, 76, 82
8, 135092, Note_on_c, 6, 76, 0
8, 135132, Note_on_c, 6, 74, 84
8, 136672, Note_on_c, 6, 74, 0
8, 136680, Note_on_c, 6, 72, 84
8, 138192, Note_on_c, 6, 74, 89
8, 138204, Note_on_c, 6, 72, 0
8, 139768, Note_on_c, 6, 76, 93
8, 139796, Note_on_c, 6, 74, 0
8, 141320, Note_on_c, 6, 76, 0
8, 141320, Note_on_c, 6, 79, 91
8, 144284, Note_on_c, 6, 79, 0
8, 144336, Note_on_c, 6, 79, 89
8, 144888, Note_on_c, 6, 79, 0
8, 145000, Note_on_c, 6, 79, 91
8, 147876, Note_on_c, 6, 79, 0
8, 156276, Note_on_c, 6, 79, 101
8, 156340, Note_on_c, 6, 79, 0
8, 156384, Note_on_c, 6, 81, 89
8, 156480, Note_on_c, 6, 81, 0
8, 156512, Note_on_c, 6, 76, 93
8, 156628, Note_on_c, 6, 76, 0
8, 156660, Note_on_c, 6, 79, 96
8, 158160, Note_on_c, 6, 79, 0
8, 158184, Note_on_c, 6, 84, 101
8, 159708, Note_on_c, 6, 84, 0
8, 159712, Note_on_c, 6, 83, 93
8, 162424, Note_on_c, 6, 81, 96
8, 162428, Note_on_c, 6, 83, 0
8, 162816, Note_on_c, 6, 81, 0
8, 162816, Note_on_c, 6, 79, 108
8, 168504, Note_on_c, 6, 79, 0
8, 168592, Note_on_c, 6, 79, 98
8, 168676, Note_on_c, 6, 79, 0
8, 168688, Note_on_c, 6, 81, 98
8, 168796, Note_on_c, 6, 81, 0
8, 168832, Note_on_c, 6, 76, 91
8, 168936, Note_on_c, 6, 76, 0
8, 168964, Note_on_c, 6, 79, 94
8, 170448, Note_on_c, 6, 84, 86
8, 170460, Note_on_c, 6, 79, 0
8, 172012, Note_on_c, 6, 84, 0
8, 172036, Note_on_c, 6, 83, 86
8, 172784, Note_on_c, 6, 83, 0
8, 172792, Note_on_c, 6, 84, 101
8, 173548, Note_on_c, 6, 84, 0
8, 173556, Note_on_c, 6, 79, 101
8, 175148, Note_on_c, 6, 79, 0
8, 175148, End_track
9, 0, Start_track
9, 0, MIDI_port, 0
9, 0, Title_t, "067 Tenor Sax   "
9, 0, Program_c, 7, 66
9, 0, Control_c, 7, 7, 127
9, 0, Control_c, 7, 10, 64
9, 0, Control_c, 7, 1, 0
9, 40, Control_c, 7, 64, 0
9, 60, Control_c, 7, 91, 40
9, 80, Control_c, 7, 93, 0
9, 120, Pitch_bend_c, 7, 8192
9, 89332, Note_on_c, 7, 59, 114
9, 89428, Note_on_c, 7, 59, 0
9, 89472, Note_on_c, 7, 62, 122
9, 89716, Note_on_c, 7, 62, 0
9, 89728, Note_on_c, 7, 59, 117
9, 89880, Note_on_c, 7, 59, 0
9, 89880, Note_on_c, 7, 62, 122
9, 90220, Note_on_c, 7, 64, 114
9, 90256, Note_on_c, 7, 62, 0
9, 90920, Note_on_c, 7, 64, 0
9, 91236, Note_on_c, 7, 52, 112
9, 91296, Note_on_c, 7, 52, 0
9, 91364, Note_on_c, 7, 58, 117
9, 91488, Note_on_c, 7, 58, 0
9, 91488, Note_on_c, 7, 57, 112
9, 91720, Note_on_c, 7, 57, 0
9, 91748, Note_on_c, 7, 55, 117
9, 91988, Note_on_c, 7, 55, 0
9, 92012, Note_on_c, 7, 52, 103
9, 92140, Note_on_c, 7, 52, 0
9, 92164, Note_on_c, 7, 55, 112
9, 92252, Note_on_c, 7, 55, 0
9, 92296, Note_on_c, 7, 50, 117
9, 92380, Note_on_c, 7, 50, 0
9, 92404, Note_on_c, 7, 51, 127
9, 92492, Note_on_c, 7, 51, 0
9, 92532, Note_on_c, 7, 52, 104
9, 92604, Note_on_c, 7, 52, 0
9, 92644, Note_on_c, 7, 55, 122
9, 92720, Note_on_c, 7, 55, 0
9, 92756, Note_on_c, 7, 57, 112
9, 92840, Note_on_c, 7, 57, 0
9, 92884, Note_on_c, 7, 58, 120
9, 92984, Note_on_c, 7, 57, 112
9, 92988, Note_on_c, 7, 58, 0
9, 93076, Note_on_c, 7, 57, 0
9, 93124, Note_on_c, 7, 55, 104
9, 93232, Note_on_c, 7, 55, 0
9, 93264, Note_on_c, 7, 52, 117
9, 93404, Note_on_c, 7, 52, 0
9, 93500, Note_on_c, 7, 50, 112
9, 93580, Note_on_c, 7, 50, 0
9, 93656, Note_on_c, 7, 52, 107
9, 94012, Note_on_c, 7, 52, 0
9, 94076, Note_on_c, 7, 55, 126
9, 94224, Note_on_c, 7, 55, 0
9, 94328, Note_on_c, 7, 55, 109
9, 94432, Note_on_c, 7, 55, 0
9, 94468, Note_on_c, 7, 52, 117
9, 94792, Note_on_c, 7, 52, 0
9, 94816, Note_on_c, 7, 55, 127
9, 95188, Note_on_c, 7, 55, 0
9, 95600, Note_on_c, 7, 63, 127
9, 95624, Note_on_c, 7, 64, 127
9, 95628, Note_on_c, 7, 63, 0
9, 95756, Note_on_c, 7, 64, 0
9, 95852, Note_on_c, 7, 64, 127
9, 95952, Note_on_c, 7, 64, 0
9, 95992, Note_on_c, 7, 67, 117
9, 96348, Note_on_c, 7, 67, 0
9, 96360, Note_on_c, 7, 64, 126
9, 97412, Note_on_c, 7, 64, 0
9, 97528, Note_on_c, 7, 58, 127
9, 97608, Note_on_c, 7, 58, 0
9, 97628, Note_on_c, 7, 57, 102
9, 97868, Note_on_c, 7, 57, 0
9, 97920, Note_on_c, 7, 55, 115
9, 98248, Note_on_c, 7, 55, 0
9, 98820, Note_on_c, 7, 69, 127
9, 98900, Note_on_c, 7, 69, 0
9, 98956, Note_on_c, 7, 65, 115
9, 99048, Note_on_c, 7, 65, 0
9, 99092, Note_on_c, 7, 62, 127
9, 99792, Note_on_c, 7, 62, 0
9, 99824, Note_on_c, 7, 70, 120
9, 100052, Note_on_c, 7, 70, 0
9, 100060, Note_on_c, 7, 69, 109
9, 100184, Note_on_c, 7, 70, 127
9, 100208, Note_on_c, 7, 69, 0
9, 100468, Note_on_c, 7, 70, 0
9, 100472, Note_on_c, 7, 69, 115
9, 100600, Note_on_c, 7, 69, 0
9, 100608, Note_on_c, 7, 70, 123
9, 100832, Note_on_c, 7, 70, 0
9, 100844, Note_on_c, 7, 69, 126
9, 101076, Note_on_c, 7, 69, 0
9, 101080, Note_on_c, 7, 70, 112
9, 101144, Note_on_c, 7, 69, 90
9, 101152, Note_on_c, 7, 70, 0
9, 101164, Note_on_c, 7, 69, 0
9, 101172, Note_on_c, 7, 67, 115
9, 101224, Note_on_c, 7, 67, 0
9, 101268, Note_on_c, 7, 64, 117
9, 101324, Note_on_c, 7, 64, 0
9, 101368, Note_on_c, 7, 67, 115
9, 102580, Note_on_c, 7, 67, 0
9, 102580, End_track
10, 0, Start_track
10, 0, MIDI_port, 0
10, 0, Title_t, "003 Piano 3     "
10, 0, Program_c, 8, 2
10, 0, Control_c, 8, 7, 127
10, 0, Control_c, 8, 10, 64
10, 0, Control_c, 8, 1, 0
10, 40, Control_c, 8, 64, 0
10, 60, Control_c, 8, 91, 40
10, 80, Control_c, 8, 93, 0
10, 120, Pitch_bend_c, 8, 8192
10, 125964, Note_on_c, 8, 62, 127
10, 125968, Note_on_c, 8, 67, 127
10, 126020, Note_on_c, 8, 67, 0
10, 126060, Note_on_c, 8, 62, 0
10, 126096, Note_on_c, 8, 62, 99
10, 126164, Note_on_c, 8, 62, 0
10, 126168, Note_on_c, 8, 67, 104
10, 126196, Note_on_c, 8, 67, 0
10, 126196, Note_on_c, 8, 62, 105
10, 126256, Note_on_c, 8, 67, 107
10, 126296, Note_on_c, 8, 67, 0
10, 126356, Note_on_c, 8, 67, 105
10, 126396, Note_on_c, 8, 67, 0
10, 126456, Note_on_c, 8, 67, 109
10, 126496, Note_on_c, 8, 67, 0
10, 126568, Note_on_c, 8, 67, 115
10, 126608, Note_on_c, 8, 67, 0
10, 126664, Note_on_c, 8, 67, 118
10, 126680, Note_on_c, 8, 62, 0
10, 126724, Note_on_c, 8, 62, 105
10, 126736, Note_on_c, 8, 67, 0
10, 126764, Note_on_c, 8, 62, 0
10, 126948, Note_on_c, 8, 64, 127
10, 126956, Note_on_c, 8, 59, 124
10, 127004, Note_on_c, 8, 59, 0
10, 127084, Note_on_c, 8, 57, 107
10, 127108, Note_on_c, 8, 64, 0
10, 127148, Note_on_c, 8, 57, 0
10, 127244, Note_on_c, 8, 58, 122
10, 127248, Note_on_c, 8, 64, 110
10, 127272, Note_on_c, 8, 61, 94
10, 127300, Note_on_c, 8, 61, 0
10, 127336, Note_on_c, 8, 64, 0
10, 127336, Note_on_c, 8, 58, 0
10, 127344, Note_on_c, 8, 57, 127
10, 127408, Note_on_c, 8, 57, 0
10, 127464, Note_on_c, 8, 64, 127
10, 127468, Note_on_c, 8, 58, 127
10, 127572, Note_on_c, 8, 58, 0
10, 127576, Note_on_c, 8, 64, 0
10, 127728, Note_on_c, 8, 57, 122
10, 127732, Note_on_c, 8, 55, 119
10, 127768, Note_on_c, 8, 55, 0
10, 127780, Note_on_c, 8, 57, 0
10, 127860, Note_on_c, 8, 55, 121
10, 128064, Note_on_c, 8, 55, 0
10, 128116, Note_on_c, 8, 52, 119
10, 128184, Note_on_c, 8, 52, 0
10, 128252, Note_on_c, 8, 55, 127
10, 128416, Note_on_c, 8, 55, 0
10, 128492, Note_on_c, 8, 52, 117
10, 128496, Note_on_c, 8, 57, 127
10, 128568, Note_on_c, 8, 52, 0
10, 128580, Note_on_c, 8, 57, 0
10, 128632, Note_on_c, 8, 55, 117
10, 128844, Note_on_c, 8, 55, 0
10, 128856, Note_on_c, 8, 52, 118
10, 128876, Note_on_c, 8, 55, 97
10, 128900, Note_on_c, 8, 52, 0
10, 128904, Note_on_c, 8, 55, 0
10, 129008, Note_on_c, 8, 53, 117
10, 129072, Note_on_c, 8, 53, 0
10, 129140, Note_on_c, 8, 54, 122
10, 129196, Note_on_c, 8, 54, 0
10, 129244, Note_on_c, 8, 62, 113
10, 129336, Note_on_c, 8, 62, 0
10, 129412, Note_on_c, 8, 54, 127
10, 129412, Note_on_c, 8, 62, 104
10, 129452, Note_on_c, 8, 54, 0
